date,workshop,production_line,product_type,production_equipment,production_equipment_name,production_quantity,good_quantity
2024-09-04,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,793,758
2024-09-04,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,789,710
2024-09-04,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,649,644
2024-09-04,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,794,700
2024-09-04,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,546,529
2024-09-04,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,522,372
2024-09-04,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,623,584
2024-09-04,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,547,525
2024-09-04,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,465,318
2024-09-04,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,517,461
2024-09-04,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,623,514
2024-09-04,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,565,454
2024-09-04,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,784,640
2024-09-04,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,531,422
2024-09-04,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,449,364
2024-09-04,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,748,624
2024-09-04,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,599,520
2024-09-04,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,627,586
2024-09-04,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,467,359
2024-09-04,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,676,565
2024-09-04,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,725,709
2024-09-04,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,491,358
2024-09-04,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,596,480
2024-09-04,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,774,771
2024-09-04,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,611,596
2024-09-04,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,671,595
2024-09-04,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,799,721
2024-09-04,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,756,615
2024-09-05,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,469,325
2024-09-05,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,431,295
2024-09-05,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,515,489
2024-09-05,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,706,573
2024-09-05,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,436,424
2024-09-05,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,423,327
2024-09-05,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,708,693
2024-09-05,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,646,595
2024-09-05,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,505,375
2024-09-05,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,495,462
2024-09-05,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,517,444
2024-09-05,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,551,546
2024-09-05,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,747,691
2024-09-05,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,553,545
2024-09-05,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,687,684
2024-09-05,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,524,382
2024-09-05,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,400,353
2024-09-05,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,446,421
2024-09-05,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,505,491
2024-09-05,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,487,456
2024-09-05,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,533,502
2024-09-05,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,796,752
2024-09-05,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,521,430
2024-09-05,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,415,327
2024-09-05,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,471,450
2024-09-05,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,635,582
2024-09-05,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,439,323
2024-09-05,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,694,666
2024-09-05,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,729,618
2024-09-05,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,630,589
2024-09-05,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,450,310
2024-09-05,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,544,504
2024-09-05,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,408,346
2024-09-05,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,539,436
2024-09-05,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,511,390
2024-09-05,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,531,470
2024-09-05,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,690,654
2024-09-05,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,650,570
2024-09-05,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,585,491
2024-09-05,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,648,593
2024-09-05,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,741,677
2024-09-05,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,765,714
2024-09-05,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,536,401
2024-09-05,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,692,599
2024-09-05,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,795,715
2024-09-06,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,431,414
2024-09-06,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,638,624
2024-09-06,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,775,699
2024-09-06,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,527,489
2024-09-06,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,672,664
2024-09-06,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,570,556
2024-09-06,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,794,725
2024-09-06,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,442,319
2024-09-06,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,693,633
2024-09-06,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,597,544
2024-09-06,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,741,670
2024-09-06,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,551,448
2024-09-06,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,467,450
2024-09-06,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,570,514
2024-09-06,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,509,425
2024-09-06,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,637,514
2024-09-06,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,771,664
2024-09-06,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,579,431
2024-09-06,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,784,710
2024-09-06,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,412,282
2024-09-06,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,744,625
2024-09-06,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,568,474
2024-09-06,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,799,650
2024-09-06,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,583,447
2024-09-06,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,674,609
2024-09-06,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,664,525
2024-09-06,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,541,477
2024-09-06,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,649,621
2024-09-06,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,467,465
2024-09-06,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,552,505
2024-09-06,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,572,503
2024-09-06,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,768,723
2024-09-06,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,660,521
2024-09-06,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,552,461
2024-09-06,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,699,647
2024-09-06,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,441,420
2024-09-06,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,474,433
2024-09-06,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,518,462
2024-09-06,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,615,482
2024-09-06,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,565,486
2024-09-06,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,523,474
2024-09-06,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,618,558
2024-09-06,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,630,574
2024-09-06,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,467,330
2024-09-06,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,561,532
2024-09-07,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,598,528
2024-09-07,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,705,646
2024-09-07,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,610,566
2024-09-07,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,738,703
2024-09-07,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,557,491
2024-09-07,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,647,542
2024-09-07,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,717,714
2024-09-07,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,800,766
2024-09-07,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,610,608
2024-09-07,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,530,425
2024-09-07,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,723,713
2024-09-07,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,440,312
2024-09-07,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,682,549
2024-09-07,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,538,388
2024-09-07,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,760,745
2024-09-07,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,553,495
2024-09-07,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,643,630
2024-09-07,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,605,546
2024-09-07,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,593,450
2024-09-07,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,679,633
2024-09-07,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,683,562
2024-09-07,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,609,474
2024-09-07,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,482,442
2024-09-07,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,785,644
2024-09-07,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,415,357
2024-09-07,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,771,766
2024-09-07,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,461,333
2024-09-07,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,708,660
2024-09-07,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,403,309
2024-09-07,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,742,688
2024-09-07,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,662,516
2024-09-07,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,478,471
2024-09-07,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,789,756
2024-09-07,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,607,494
2024-09-07,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,432,403
2024-09-07,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,431,298
2024-09-07,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,646,536
2024-09-07,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,503,391
2024-09-07,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,609,477
2024-09-07,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,623,494
2024-09-07,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,760,657
2024-09-07,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,661,651
2024-09-07,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,565,522
2024-09-07,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,420,299
2024-09-07,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,401,292
2024-09-08,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,785,733
2024-09-08,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,627,612
2024-09-08,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,528,495
2024-09-08,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,524,468
2024-09-08,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,614,588
2024-09-08,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,783,649
2024-09-08,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,467,427
2024-09-08,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,576,549
2024-09-08,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,542,481
2024-09-08,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,689,595
2024-09-08,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,597,533
2024-09-08,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,677,629
2024-09-08,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,441,368
2024-09-08,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,584,529
2024-09-08,装配车间,装配-2,冰箱,SN-AS2-003,装配检测设备2号机,409,275
2024-09-08,装配车间,装配-3,洗衣机,SN-AS3-001,装配流水线3号机,545,534
2024-09-08,装配车间,装配-3,洗衣机,SN-AS3-002,装配机器人3号机,492,435
2024-09-08,装配车间,装配-3,洗衣机,SN-AS3-003,装配检测设备3号机,607,509
2024-09-08,焊接车间,焊接-1,电视,SN-WD1-001,焊接机器人1号机,649,526
2024-09-08,焊接车间,焊接-1,电视,SN-WD1-002,焊接转台1号机,482,453
2024-09-08,焊接车间,焊接-1,电视,SN-WD1-003,焊接检测设备1号机,740,657
2024-09-08,焊接车间,焊接-2,冰箱,SN-WD2-001,焊接机器人2号机,420,302
2024-09-08,焊接车间,焊接-2,冰箱,SN-WD2-002,焊接转台2号机,653,575
2024-09-08,焊接车间,焊接-2,冰箱,SN-WD2-003,焊接检测设备2号机,694,583
2024-09-08,焊接车间,焊接-3,洗衣机,SN-WD3-001,焊接机器人3号机,713,610
2024-09-08,焊接车间,焊接-3,洗衣机,SN-WD3-002,焊接转台3号机,794,793
2024-09-08,焊接车间,焊接-3,洗衣机,SN-WD3-003,焊接检测设备3号机,509,485
2024-09-08,涂装车间,涂装-1,电视,SN-PT1-001,喷涂机器人1号机,737,682
2024-09-08,涂装车间,涂装-1,电视,SN-PT1-002,喷涂流水线1号机,599,534
2024-09-08,涂装车间,涂装-1,电视,SN-PT1-003,喷涂烘干炉1号机,472,438
2024-09-08,涂装车间,涂装-2,冰箱,SN-PT2-001,喷涂机器人2号机,684,665
2024-09-08,涂装车间,涂装-2,冰箱,SN-PT2-002,喷涂流水线2号机,540,519
2024-09-08,涂装车间,涂装-2,冰箱,SN-PT2-003,喷涂烘干炉2号机,670,634
2024-09-08,涂装车间,涂装-3,洗衣机,SN-PT3-001,喷涂机器人3号机,645,642
2024-09-08,涂装车间,涂装-3,洗衣机,SN-PT3-002,喷涂流水线3号机,745,685
2024-09-08,涂装车间,涂装-3,洗衣机,SN-PT3-003,喷涂烘干炉3号机,531,525
2024-09-08,总装车间,总装-1,电视,SN-FA1-001,总装流水线1号机,486,427
2024-09-08,总装车间,总装-1,电视,SN-FA1-002,总装检测设备1号机,442,368
2024-09-08,总装车间,总装-1,电视,SN-FA1-003,总装包装机1号机,469,419
2024-09-08,总装车间,总装-2,冰箱,SN-FA2-001,总装流水线2号机,728,704
2024-09-08,总装车间,总装-2,冰箱,SN-FA2-002,总装检测设备2号机,525,433
2024-09-08,总装车间,总装-2,冰箱,SN-FA2-003,总装包装机2号机,669,552
2024-09-08,总装车间,总装-3,洗衣机,SN-FA3-001,总装流水线3号机,780,773
2024-09-08,总装车间,总装-3,洗衣机,SN-FA3-002,总装检测设备3号机,423,330
2024-09-08,总装车间,总装-3,洗衣机,SN-FA3-003,总装包装机3号机,793,769
2024-09-09,数控机械车间,数控-1,电视,SN-NC1-001,数控加工中心1号机,466,342
2024-09-09,数控机械车间,数控-1,电视,SN-NC1-002,数控车床1号机,782,734
2024-09-09,数控机械车间,数控-1,电视,SN-NC1-003,数控铣床1号机,430,341
2024-09-09,数控机械车间,数控-2,冰箱,SN-NC2-001,数控加工中心2号机,523,482
2024-09-09,数控机械车间,数控-2,冰箱,SN-NC2-002,数控车床2号机,713,642
2024-09-09,数控机械车间,数控-2,冰箱,SN-NC2-003,数控铣床2号机,481,426
2024-09-09,数控机械车间,数控-3,洗衣机,SN-NC3-001,数控加工中心3号机,687,580
2024-09-09,数控机械车间,数控-3,洗衣机,SN-NC3-002,数控车床3号机,493,462
2024-09-09,数控机械车间,数控-3,洗衣机,SN-NC3-003,数控铣床3号机,702,628
2024-09-09,装配车间,装配-1,电视,SN-AS1-001,装配流水线1号机,661,626
2024-09-09,装配车间,装配-1,电视,SN-AS1-002,装配机器人1号机,675,546
2024-09-09,装配车间,装配-1,电视,SN-AS1-003,装配检测设备1号机,533,471
2024-09-09,装配车间,装配-2,冰箱,SN-AS2-001,装配流水线2号机,652,555
2024-09-09,装配车间,装配-2,冰箱,SN-AS2-002,装配机器人2号机,457,398
