data_id,market_type,power_type,transaction_type,transaction_method,transaction_area,data_time,time_order,price_value,elec_value,data_source,create_time,update_time
10818,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-26,18,219.95,795.93,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10819,非全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2025-03-26,19,783.92,216.83,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10820,全量入市,绿电电量,中长期,滚动撮合,省间交易,2025-03-26,20,247.66,880.14,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10821,非全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2025-03-26,21,710.96,230.35,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10822,全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2025-03-26,22,224.34,568.22,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10823,非全量入市,常规电量,中长期,滚动撮合,省内交易,2025-03-26,23,608.16,872.62,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10824,全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-26,24,420.18,566.85,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10825,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-27,1,650.53,953.31,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10826,全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2025-03-27,2,442.82,941.19,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10827,全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-27,3,794.07,471.38,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10828,全量入市,常规电量,电网代理购电,滚动撮合,省间交易,2025-03-27,4,520.5,770.95,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10829,全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2025-03-27,5,657.06,143.34,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10830,全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2025-03-27,6,782.31,703.71,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10831,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2025-03-27,7,324.95,650.42,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10832,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-27,8,508.13,716.39,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10833,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2025-03-27,9,731.36,243.99,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10834,非全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2025-03-27,10,229.3,688.92,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10835,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-27,11,745.9,247.99,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10836,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2025-03-27,12,701.3,355.12,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10837,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-27,13,767.75,730.97,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10838,非全量入市,常规电量,中长期,月内集中竞价,省间交易,2025-03-27,14,414.98,126.08,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10839,全量入市,绿电电量,电网代理购电,月内集中竞价,省间交易,2025-03-27,15,624.69,623.2,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10840,非全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2025-03-27,16,729.82,854.19,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10841,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-27,17,766.82,827.11,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10842,全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2025-03-27,18,416.61,519.99,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10843,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-27,19,378.46,992.5,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10844,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-27,20,617.07,583.73,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10845,全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-27,21,554.84,724.62,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10846,非全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2025-03-27,22,464.52,961.4,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10847,全量入市,绿电电量,中长期,集中竞价(年度+月度),省间交易,2025-03-27,23,445.79,539.53,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10848,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2025-03-27,24,615.06,617.94,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10849,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-28,1,506.66,850.18,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10850,全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2025-03-28,2,296.98,630.99,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10851,全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-28,3,737.61,985.54,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10852,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-28,4,782.94,703.05,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10853,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-28,5,660.86,504.21,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10854,非全量入市,常规电量,中长期,滚动撮合,省内交易,2025-03-28,6,751.54,772.38,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10855,全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-28,7,333.03,118.09,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10856,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-28,8,325.51,448.11,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10857,全量入市,常规电量,中长期,集中竞价(年度+月度),省间交易,2025-03-28,9,457.91,500.75,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10858,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-28,10,667.11,208.86,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10859,全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-28,11,778.58,827.04,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10860,全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-28,12,354.03,476.07,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10861,全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-28,13,480.88,698.41,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10862,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-28,14,665.17,451.08,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10863,全量入市,常规电量,中长期,滚动撮合,省内交易,2025-03-28,15,310.72,511.47,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10864,全量入市,常规电量,中长期,滚动撮合,省间交易,2025-03-28,16,425.24,983.65,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10865,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-28,17,655.29,829.19,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10866,全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-28,18,257.46,524.21,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10867,非全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2025-03-28,19,431.02,645.85,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10868,全量入市,常规电量,电网代理购电,月内集中竞价,省间交易,2025-03-28,20,719.16,947.92,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10869,全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2025-03-28,21,540.92,515.3,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10870,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-28,22,778.7,161.72,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10871,全量入市,绿电电量,中长期,双边协商(年度+月度),省内交易,2025-03-28,23,455.8,544.2,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10872,全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-28,24,399.61,793.77,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10873,全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-29,1,361.45,478.33,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10874,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-29,2,610.06,967.19,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10875,全量入市,常规电量,中长期,滚动撮合,省间交易,2025-03-29,3,337.29,680.03,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10876,全量入市,常规电量,中长期,滚动撮合,省内交易,2025-03-29,4,456.96,783.63,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10877,全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2025-03-29,5,343.77,584.13,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10878,非全量入市,常规电量,中长期,月内集中竞价,省间交易,2025-03-29,6,782.52,749.71,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10879,全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-29,7,624.34,498.68,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10880,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-29,8,518.18,938.58,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10881,非全量入市,常规电量,电网代理购电,滚动撮合,省内交易,2025-03-29,9,791.05,790.79,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10882,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-29,10,346.15,926.77,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10883,全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-29,11,526.03,766.24,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10884,非全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-29,12,395.3,551.23,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10885,非全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-29,13,667.67,790.84,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10886,全量入市,绿电电量,中长期,滚动撮合,省间交易,2025-03-29,14,795.96,563.09,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10887,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-29,15,585.19,371.66,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10888,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2025-03-29,16,507.32,265.85,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10889,全量入市,常规电量,中长期,双边协商(年度+月度),省内交易,2025-03-29,17,714.07,821.32,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10890,非全量入市,绿电电量,电网代理购电,月内集中竞价,省内交易,2025-03-29,18,403.97,555.98,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10891,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-29,19,270.41,133.69,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10892,非全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-29,20,241.61,485.06,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10893,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2025-03-29,21,505.18,378.31,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10894,非全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2025-03-29,22,579.4,327.9,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10895,非全量入市,绿电电量,中长期,滚动撮合,省内交易,2025-03-29,23,747.36,767.54,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10896,全量入市,常规电量,电网代理购电,双边协商(年度+月度),省内交易,2025-03-29,24,255.1,508.0,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10897,全量入市,常规电量,中长期,挂牌交易,省内交易,2025-03-30,1,282.12,478.27,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10898,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-30,2,740.8,792.75,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10899,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-30,3,550.76,658.04,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10900,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-30,4,713.66,526.75,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10901,非全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-30,5,224.09,187.15,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10902,全量入市,绿电电量,中长期,挂牌交易,省内交易,2025-03-30,6,587.98,119.63,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10903,非全量入市,绿电电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-30,7,706.05,329.06,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10904,全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2025-03-30,8,536.46,749.66,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10905,全量入市,常规电量,中长期,滚动撮合,省间交易,2025-03-30,9,461.02,797.24,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10906,非全量入市,绿电电量,中长期,滚动撮合,省间交易,2025-03-30,10,684.39,256.94,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10907,全量入市,绿电电量,中长期,月内集中竞价,省内交易,2025-03-30,11,205.91,792.84,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10908,非全量入市,常规电量,电网代理购电,挂牌交易,省间交易,2025-03-30,12,487.78,734.57,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10909,全量入市,常规电量,中长期,月内集中竞价,省间交易,2025-03-30,13,763.43,297.82,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10910,非全量入市,常规电量,电网代理购电,双边协商(年度+月度),省间交易,2025-03-30,14,740.8,193.44,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10911,非全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-30,15,215.19,540.89,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10912,全量入市,常规电量,电网代理购电,挂牌交易,省内交易,2025-03-30,16,336.14,733.41,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10913,全量入市,常规电量,中长期,集中竞价(年度+月度),省内交易,2025-03-30,17,366.4,979.7,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10914,全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2025-03-30,18,523.7,126.77,企业上报,2025-04-16 13:17:01,2025-04-16 13:17:01
10915,非全量入市,绿电电量,中长期,挂牌交易,省间交易,2025-03-30,19,791.65,941.22,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10916,非全量入市,常规电量,中长期,双边协商(年度+月度),省间交易,2025-03-30,20,375.72,459.72,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10917,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-30,21,495.76,827.39,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10918,非全量入市,绿电电量,中长期,双边协商(年度+月度),省间交易,2025-03-30,22,682.08,778.42,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10919,全量入市,绿电电量,中长期,月内集中竞价,省间交易,2025-03-30,23,328.07,288.22,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10920,非全量入市,绿电电量,电网代理购电,挂牌交易,省内交易,2025-03-30,24,595.2,893.25,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10921,全量入市,绿电电量,电网代理购电,滚动撮合,省内交易,2025-03-31,1,486.26,333.22,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10922,全量入市,常规电量,电网代理购电,集中竞价(年度+月度),省间交易,2025-03-31,2,707.88,943.32,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10923,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-31,3,521.84,203.23,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10924,全量入市,绿电电量,电网代理购电,挂牌交易,省间交易,2025-03-31,4,357.78,101.39,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10925,全量入市,绿电电量,中长期,集中竞价(年度+月度),省内交易,2025-03-31,5,379.3,887.4,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
10926,非全量入市,绿电电量,电网代理购电,集中竞价(年度+月度),省内交易,2025-03-31,6,720.49,331.49,电网统计,2025-04-16 13:17:01,2025-04-16 13:17:01
